seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
MOT17-02-FRCNN-Blackbox,0.4459419813017421,0.7540714955307914,0.3362721367601689,0.4459419813017421,0.4415391412493842,0.436836654845819,0.43035202604935074,0.42224076568548563,0.41765684045954754,0.411827333861074,0.40630039295883674,0.3998141684091015,0.3937732839525196,0.3846439142019274,0.37390728661389466,0.3586988064312282,0.34239199809711196,0.3175396466354048,0.27736994751062943,0.22434075416084168,0.14693944510828652,0.04598491421515379,0.35147891061828107,0.6394782110091743,0.6234976814611527,0.608127109111361,0.5940810258316298,0.5759232041153776,0.5630722973896406,0.5490293453724605,0.5337952615109521,0.5159722529050501,0.49947557031727996,0.4812208599551027,0.4603532666524793,0.4337470226902344,0.40302596606011043,0.36392908252504375,0.3081820954704895,0.23071128806628646,0.1314053947108092,0.029989193083573486,0.4497376909599057,0.3109789313595085,0.3126824991527904,0.3137933832545868,0.31174681276097505,0.3095677738501886,0.3097954511193845,0.30891199959459903,0.3092571650996533,0.3098061346528985,0.31044040663741596,0.30744914247147004,0.3036942911247011,0.29663565858543134,0.2908802167437713,0.2770633951146211,0.2496384083072609,0.21814612713269177,0.16430984874135526,0.0705124785946084,0.2781742170683112,0.720251870189979,0.7091652763575695,0.6982939561918088,0.6881760938593187,0.6748291265270976,0.665195629944567,0.6544857650287929,0.6426457133631128,0.628491469780959,0.6150906840320758,0.5999138905333405,0.5820999946181583,0.5586351649534471,0.5304343146224638,0.49270760454227436,0.4350142618804155,0.34616005597115335,0.21446639039879448,0.053764598245519615,0.55314851900215,0.850794659885569,0.8376986649713922,0.8248569612205976,0.8129052765416401,0.7971392244119517,0.7857596948506039,0.7731087094723459,0.7591226954863318,0.7424030514939606,0.7265734265734266,0.7086458995549905,0.687603305785124,0.6598855689764781,0.6265734265734266,0.5820089001907184,0.5138588684043229,0.4089001907183725,0.2533375715193897,0.0635092180546726,0.6534044902465955,0.38119119645746474,0.3836321518200906,0.3857176707094354,0.3842732708474829,0.3822158911772007,0.38231480779479404,0.38122741089397416,0.38216120628869094,0.38328012006180695,0.38449286261637305,0.38245485920012734,0.3792253482111141,0.37186741001913953,0.3662870260753021,0.35312118338344234,0.32414407858047345,0.288517078509242,0.2267887340756528,0.0974124936546427,0.34843814738823425,0.5657035821677792,0.5682400374902123,0.570158869916713,0.5685520509090676,0.5672059507435075,0.5674434948013483,0.5660718723486456,0.5655127340870932,0.5650245097324051,0.5651337334901055,0.5631206603578105,0.5595828427151117,0.5513929853918338,0.5460156201640215,0.5337696918895637,0.5097833314519388,0.47235843055542054,0.3879307889432293,0.19359951775122125,0.5256105634161594,0.7540714955307914,0.7647232927741768,0.7747010265013037,0.7834678488544545,0.7945592407577863,0.8020740084886302,0.809880520823567,0.8178539027965586,0.8267431517345192,0.8344345996344569,0.8422153323442955,0.8503849328935313,0.8598443743627198,0.8696103138056654,0.8805661344023559,0.8943482259255151,0.9117941999181202,0.933645882868523,0.9618322870339584,0.8403553037605752,0.4732685885428771,0.4708965607475426,0.4681025774546193,0.4631810702942643,0.45706164838920893,0.45395438125578247,0.4496426429746686,0.4458057777531833,0.441260141996938,0.4369771184739585,0.4294682889355149,0.4204526670497571,0.40707629514004723,0.3928012836100667,0.369474277471754,0.32953947855573373,0.2747971535117184,0.18772037760064933,0.06157170683792128,0.39121326508401083,13383.0,13177.0,12975.0,12787.0,12539.0,12360.0,12161.0,11941.0,11678.0,11429.0,11147.0,10816.0,10380.0,9856.0,9155.0,8083.0,6432.0,3985.0,999.0,10278.052631578947,5198.0,5404.0,5606.0,5794.0,6042.0,6221.0,6420.0,6640.0,6903.0,7152.0,7434.0,7765.0,8201.0,8725.0,9426.0,10498.0,12149.0,14596.0,17582.0,8302.947368421053,2347.0,2553.0,2755.0,2943.0,3191.0,3370.0,3569.0,3789.0,4052.0,4301.0,4583.0,4914.0,5350.0,5874.0,6575.0,7647.0,9298.0,11745.0,14731.0,5451.9473684210525,0.41117270329906896,0.8283374369163251,0.42419676013131696,0.6353802271137183,0.7505403687221869,0.3709677419354839,0.5,0.12903225806451613,0.3021017049800406,0.6881758036781207,6.54,0.4240684669627049,9779.351780234134,11806,6775,3924,242,23,31,8,175.0,600,0.4221969630730669,0.38980679188418277,0.46045772409408775,7243,11338,8487,15730,18581,93,62
MOT17-02-FRCNN-Clean,0.4394698053261297,0.7760836942649526,0.3410653500354023,0.4394698053261297,0.4357801205412634,0.4314928540004528,0.42799152144086916,0.4220467139853472,0.4184271856773284,0.4132300841485594,0.40804783894787466,0.4018105015242886,0.394682199664918,0.3873421803983508,0.3778185549560748,0.36525568945651643,0.3519558033407782,0.33115380055116206,0.29553174969319307,0.24698139365521482,0.16612113091506592,0.04749720106060674,0.35592822785705236,0.6251429115853658,0.6120877043757679,0.5990906534170807,0.5894055162131941,0.5777181704666328,0.567568809447227,0.5561282671167267,0.5421997197233398,0.5247608831679628,0.5071125640572539,0.4899982529699511,0.47053752316910213,0.4485584476243047,0.4202156446442696,0.38375111543765716,0.3319408113067583,0.2589489999261938,0.1548747461069736,0.03435207082651143,0.45759962166222484,0.308943293148119,0.3102567035758875,0.31078115138584084,0.3107821989894866,0.3083223583602298,0.3084759183373142,0.307049852600973,0.30708802091411946,0.30766713814589663,0.3071784250148278,0.30619285641606003,0.3033697706140134,0.2974232664370546,0.2947840926058719,0.2857655266862521,0.26311623067043427,0.23556688316718152,0.17818418322015825,0.06567243413024848,0.27982212128526157,0.7062590818578117,0.6971099510252409,0.6878531833593455,0.680856789193262,0.672299660943975,0.6647650826112695,0.6561541359453205,0.6454980894462085,0.6318820300306764,0.6177816048651849,0.6037888165330176,0.5874818362843766,0.5685377536192885,0.5432430977880631,0.509176040040902,0.45756417846186964,0.37764382971852967,0.24621925622948174,0.060976266078251976,0.5586889833701092,0.8447920690099138,0.8338483326895841,0.8227758465301919,0.8144071069911163,0.8041714947856315,0.7951590060512425,0.7848590189262263,0.7721127848590189,0.7558259302175873,0.7389597013003734,0.7222222222222222,0.702716621604223,0.6800566499291876,0.6498004377494528,0.6090511136861079,0.5473155658555426,0.4517188103514871,0.29451525685592894,0.07293678382902022,0.6682760396549504,0.3847557436722749,0.38641629821252516,0.38799002826702883,0.3885155065952407,0.38685708416215453,0.386778316272503,0.38517881472033044,0.3853929783616684,0.3864554876058325,0.38687118191019243,0.3864877954723862,0.3838533779270741,0.37666959699938407,0.37270445917550743,0.3625494896996855,0.33947806651469653,0.3108512366124753,0.24954227471840096,0.09738247411417804,0.35498580057965995,0.5813524125519716,0.5828164550856795,0.5853328925961472,0.5860965016351133,0.5834910427692439,0.5833164541168908,0.5824828578221276,0.5817755179346353,0.5799517309328663,0.5768928693147636,0.5735257874893517,0.5683276478967348,0.5610266998081364,0.5575124521421023,0.5473719131754132,0.5254387479877843,0.48966359459313924,0.3989335898025984,0.16718137354171436,0.5374995021682324,0.7760836942649526,0.7852854660468015,0.7941906236430535,0.8005291734364282,0.8078863471956712,0.8139463906820225,0.820349962986336,0.8277126818161591,0.836383141227192,0.8447159202884107,0.8520732795091436,0.859752654466782,0.8675727848692889,0.8764526289247146,0.8864846604883923,0.8988937911557738,0.9141700555099223,0.9340805023675532,0.9619398797875904,0.8504475599297995,0.467112413199349,0.4650623995068185,0.462354630461114,0.45999801102005133,0.4552856432911423,0.45283994891914287,0.44885635867783963,0.44522436006117344,0.44091874061481867,0.43562504563629045,0.4299718855998809,0.4221661164914715,0.41121327285756976,0.4001742416071493,0.38145112302667106,0.3469763132069696,0.29826226699686953,0.2094573394854548,0.0632808013344688,0.3945384690523287,13123.0,12953.0,12781.0,12651.0,12492.0,12352.0,12192.0,11994.0,11741.0,11479.0,11219.0,10916.0,10564.0,10094.0,9461.0,8502.0,7017.0,4575.0,1133.0,10381.0,5458.0,5628.0,5800.0,5930.0,6089.0,6229.0,6389.0,6587.0,6840.0,7102.0,7362.0,7665.0,8017.0,8487.0,9120.0,10079.0,11564.0,14006.0,17448.0,8200.0,2411.0,2581.0,2753.0,2883.0,3042.0,3182.0,3342.0,3540.0,3793.0,4055.0,4315.0,4618.0,4970.0,5440.0,6073.0,7032.0,8517.0,10959.0,14401.0,5153.0,0.43070878854744094,0.8399280832259136,0.4407728324632689,0.6383940584468005,0.7636152954808807,0.3870967741935484,0.4838709677419355,0.12903225806451613,0.3285198279546735,0.6954125751135865,6.12,0.4406505655450979,9963.226923225788,11862,6719,3672,187,24,30,8,140.0,600,0.4323611314670966,0.39691082288359075,0.4747650315437106,7375,11206,8159,15534,18581,96,62
MOT17-02-FRCNN-Whitebox,0.4356299512537867,0.7530338156226863,0.3280440843921638,0.4356299512537867,0.43098957890757167,0.42625057466054006,0.42078922953049996,0.41306533577445187,0.40876824730310113,0.4012393333809133,0.39535592484112997,0.38760590363914255,0.38060801261794097,0.3718936312655399,0.361517716794034,0.3496689663427698,0.3342729182223448,0.3091091865731565,0.2708035965184179,0.21913078970065786,0.14511884095170802,0.04499756225964728,0.34246396318617656,0.6427781783225186,0.6253566673007419,0.6105744309881721,0.598746374777809,0.5826078903500648,0.5710411399678235,0.552910173111,0.5362970288128737,0.5159902417387447,0.49673746441865557,0.47854300051912096,0.45760832480382124,0.4327995304770688,0.4029225843526804,0.36346591135756173,0.30749808722264727,0.2292033806869268,0.13250936081381093,0.031010558069381598,0.45097896463639087,0.29523941669058396,0.2970337198589353,0.2975715050897051,0.29572383758411724,0.2928607292220853,0.2926084800346685,0.2911738840797913,0.2914547329359232,0.29116507325730523,0.2916278107561605,0.2890124248517625,0.2856046371359195,0.28250581946899606,0.2773197338550702,0.2628815694628432,0.23848794816798774,0.20950084964245375,0.15892822869138903,0.06529326575744564,0.26347335087069174,0.7197136860233572,0.7077121791076907,0.6973252246918895,0.688875733275927,0.6771433184435713,0.6685861901942844,0.6549163123620904,0.6421075291964911,0.6260696410311609,0.6104623001991282,0.595339325117055,0.5774716107852107,0.5556213336203649,0.5282815779559765,0.49033959420913836,0.4325924331306173,0.3429847693880846,0.21521984823206503,0.05532533232872289,0.5518993652259382,0.8574084759889722,0.8431108546515356,0.8307366801307944,0.8206706417900879,0.8066935949221004,0.7964993267936141,0.7802141437455921,0.7649547989998077,0.7458485606206322,0.7272552413925755,0.7092389562095275,0.6879528114380971,0.6619221645188177,0.6293517984227736,0.5841507982304289,0.5153555170866192,0.40860421876001796,0.2563954606655126,0.06591011091876643,0.6574881134361196,0.376837380573281,0.37884874368203797,0.37938584034832906,0.37740457513363823,0.37566311699873706,0.37507511479958866,0.37306457342351873,0.37340168625900627,0.37339824089647367,0.37374437607606703,0.37151263260684625,0.36799865902948037,0.3637608069398542,0.35685253995299043,0.34203106663317734,0.31619394681092633,0.2843547513955278,0.22777977228314136,0.09909355365119757,0.34138954618388523,0.5459548309765955,0.5482543335959023,0.5489945709532101,0.5471846956823605,0.544566496594684,0.5447615089587098,0.544684647712972,0.5448110051588853,0.5424362281571506,0.5421932912664771,0.5400430136555305,0.5363825297963258,0.5325550007003639,0.5272714560745274,0.5117033922870425,0.48523422485916257,0.4467230241842605,0.3637396068524735,0.16131225314336683,0.5030950584531579,0.7530338156226863,0.7645094176357425,0.7740322962848145,0.7813688798139198,0.7910417145902635,0.7976454145458439,0.8075181335245977,0.816142996919613,0.8261812252236173,0.8351961787728663,0.843057956814155,0.8513364396087669,0.8602344330316868,0.8696883021512982,0.8807593307562059,0.8946523846276954,0.9125087275193423,0.9340386855321773,0.962173028707687,0.8397431242991042,0.4609640428989728,0.45849141883990635,0.4555261975436565,0.45135016945042783,0.4453186342690445,0.4423053118434362,0.43668584407750577,0.43260291080632923,0.42695387677712066,0.42193338829279886,0.4148017140293563,0.4061139862829216,0.39618967700948193,0.38275698112416956,0.3590281912266388,0.32119788568780827,0.26805894986219875,0.18494461132661225,0.06010300846761585,0.3802803578850527,13373.0,13150.0,12957.0,12800.0,12582.0,12423.0,12169.0,11931.0,11633.0,11343.0,11062.0,10730.0,10324.0,9816.0,9111.0,8038.0,6373.0,3999.0,1028.0,10254.842105263158,5208.0,5431.0,5624.0,5781.0,5999.0,6158.0,6412.0,6650.0,6948.0,7238.0,7519.0,7851.0,8257.0,8765.0,9470.0,10543.0,12208.0,14582.0,17553.0,8326.157894736842,2224.0,2447.0,2640.0,2797.0,3015.0,3174.0,3428.0,3666.0,3964.0,4254.0,4535.0,4867.0,5273.0,5781.0,6486.0,7559.0,9224.0,11598.0,14569.0,5342.1578947368425,0.41386362413217803,0.8285893232749535,0.42672622571443947,0.6330660351972445,0.7541834968263128,0.3709677419354839,0.5,0.12903225806451613,0.30534934662737623,0.6883375270641934,6.39,0.42659822410521775,9746.696209683278,11763,6818,3834,239,23,31,8,182.0,600,0.41851483410380946,0.3849093159679242,0.4585497211002116,7152,11429,8445,15597,18581,88,62
MOT17-04-FRCNN-Blackbox,0.7660307492737228,0.8398090409517329,0.6433195488871025,0.7660307492737228,0.7648329339621005,0.7634233736832596,0.7607084980340026,0.7567601500798761,0.7521667933032558,0.7466931959900169,0.7408380539395488,0.7339807867710607,0.7234078318424382,0.7029003905074063,0.675682456672659,0.6520113215246192,0.6292536049836432,0.6038867309077853,0.5631878187389752,0.4888010034644157,0.325180103730913,0.09201421767732834,0.6443031586887907,0.8270401447844685,0.8246385146237266,0.8220189507362894,0.8179548570610023,0.812724453150506,0.8062745257507675,0.7989955854359888,0.7906554865758284,0.780998777089473,0.765250566307674,0.7337626854020297,0.6889674708644651,0.6535691019078641,0.6189452199584503,0.5878389247350265,0.5436395544821115,0.46040670053097926,0.28586729967577584,0.053206876111440427,0.6669871418517825,0.7095219168421207,0.7093646567550751,0.709004636649675,0.7074686506054833,0.7046495556137309,0.7016901401185861,0.6978145300183938,0.6941595062368555,0.6897933916833106,0.683852994315294,0.6733361736768653,0.6626536107464679,0.6504572541071728,0.6397336737029679,0.6203726368254266,0.5834390021125689,0.5189464460709844,0.36989925039477267,0.15912635496655836,0.6255412832338058,0.8455958113421789,0.8442500578253465,0.8427781399163109,0.8404861534579557,0.8375212902411843,0.8338414954685955,0.8296570431271947,0.8248207414260782,0.8191643711756419,0.8098071787539164,0.7905881363416531,0.7620119015076645,0.7383350505708939,0.7141745694640116,0.6915701158609668,0.657884223142755,0.5889143554050928,0.41529112433500853,0.09437096536787434,0.7253190907752802,0.9741527579273758,0.9726024078874058,0.9709067125311887,0.9682662726193648,0.9648506576875561,0.9606114192970131,0.9557907996414815,0.9502192291853395,0.9437029141735908,0.9329231365519246,0.9107822000436036,0.8778614859136165,0.850585014897895,0.8227513868365592,0.7967103510089387,0.7579031515709407,0.6784477120224801,0.4784283326469804,0.10871829655289358,0.8355902231050605,0.7697113233913919,0.7697986957420022,0.769846811412475,0.7692864851924736,0.7678694439056454,0.7663921673686797,0.7641366594268317,0.7618776285304397,0.7592118366186572,0.7559772354292845,0.750272077624401,0.744925318753693,0.7349255332701311,0.7284381819555243,0.7153681217718965,0.6896257757842231,0.6410035792280329,0.5046956622556619,0.23626701076108592,0.705243660443291,0.8563050449268059,0.8559152223674735,0.8555148622693011,0.8545632106797579,0.8528961888658214,0.8508635949375303,0.8479539266660046,0.8448522373596135,0.8402853458709993,0.8330394025907444,0.8190538615772328,0.8079977277354192,0.7958516382027829,0.7876363662513741,0.7715890594422311,0.7425448914424786,0.6839471419792605,0.5262258784819298,0.23757778568412077,0.771821757227941,0.8398090409517329,0.8410295446711519,0.8422781383949884,0.8440941984129012,0.846288433795131,0.8487983705015498,0.8514341784594264,0.854214157261685,0.8571775822646949,0.8615559297851455,0.8696522784842889,0.8807794524888352,0.8888966412468807,0.8962177369587371,0.9017613914600002,0.9081052462737859,0.9175402876095382,0.9332746149704335,0.9616755466859627,0.8760306721408879,0.7745765042506589,0.7738741192756928,0.77300298115056,0.7711145212220382,0.7682180712437641,0.7649172215292647,0.7608854970534356,0.7566750680458842,0.7517008513626763,0.7441700504648694,0.729610574675705,0.7105982957802782,0.6930046100895897,0.6759301154619815,0.6550047147359581,0.6195444412275939,0.5528245759530391,0.3919386120135678,0.12254349323266886,0.6731649641457488,40214.0,40150.0,40080.0,39971.0,39830.0,39655.0,39456.0,39226.0,38957.0,38512.0,37598.0,36239.0,35113.0,33964.0,32889.0,31287.0,28007.0,19750.0,4488.0,34494.0,7343.0,7407.0,7477.0,7586.0,7727.0,7902.0,8101.0,8331.0,8600.0,9045.0,9959.0,11318.0,12444.0,13593.0,14668.0,16270.0,19550.0,27807.0,43069.0,13063.0,1067.0,1131.0,1201.0,1310.0,1451.0,1626.0,1825.0,2055.0,2324.0,2769.0,3683.0,5042.0,6168.0,7317.0,8392.0,9994.0,13274.0,21531.0,36793.0,6787.0,0.7628109426582838,0.862248717656397,0.7639884769855121,0.8160102613705659,0.9400692812674112,0.5542168674698795,0.3132530120481928,0.13253012048192772,0.6504044827489496,0.8736576690155113,2.356190476190476,0.7639517171388648,33461.285986091796,38807,8750,2474,56,46,26,11,84.0,1050,0.7501744748868727,0.7006749794982863,0.8071994379981106,33322,14235,7959,41281,47557,90,83
MOT17-04-FRCNN-Clean,0.7811141922055399,0.8437739666326718,0.6590838203503436,0.7811141922055399,0.7800783751293641,0.7789934001811631,0.7766380317865189,0.7737814845394426,0.7697160417279078,0.7648242593500206,0.7586320810736289,0.7515169909509969,0.7406275110084208,0.7195744137304827,0.6913298386034995,0.6667218648352562,0.6462461739887094,0.6250440754647562,0.5894500406810451,0.5177866971297116,0.34910646303171083,0.10382149389044151,0.6623686015425588,0.8288438568310063,0.8266995783194487,0.8242604765817584,0.8204087489494291,0.8166847370251417,0.8105364023731371,0.803659923633114,0.7953461103024422,0.7837702119112182,0.7681785600509716,0.7365076261243645,0.6913949413378029,0.6558211515513126,0.6231950283312009,0.5951179207156072,0.5550905333940391,0.47683429787800174,0.302164286342708,0.06013036004202082,0.6723497237734065,0.7361330801168198,0.7360863453946592,0.736212319729755,0.7352025843088832,0.7331320871711496,0.7309514824486972,0.727865270481437,0.72361281079913,0.720591034342622,0.7140645919955529,0.7030305166292139,0.6912647419993624,0.6778037640260856,0.6701499505113047,0.6564750995967545,0.625936364532166,0.5622562490106153,0.40334125520142716,0.1792589065841345,0.6559667607831458,0.8462897154992955,0.8450911537733667,0.8437243728578337,0.8415585507916815,0.8394558109216309,0.8359652627373467,0.832033139180352,0.8272388922766365,0.8204890972937738,0.8112580692642514,0.7919969720545871,0.7633156002270959,0.7395966944929243,0.716929158693778,0.69667977374519,0.6665475114073638,0.6029186029396303,0.4333116050213428,0.10591500725445255,0.7294902626543438,0.9757321567106284,0.9743502715283165,0.9727744375484872,0.97027734678045,0.9678529868114818,0.9638285492629945,0.9592949961210241,0.9537674553917765,0.9459852598913887,0.9353423196276183,0.9131351823118696,0.8800669123351436,0.8527201318851824,0.8265855314197051,0.8032389449185415,0.7684978665632273,0.6951367339022498,0.4995878588052754,0.12211501163692785,0.8410678922869627,0.7909004536691424,0.7910487714287802,0.7913907262712577,0.7911578663277129,0.7900855185808769,0.7892050452575481,0.7875374102887659,0.7852799677005258,0.784242020225433,0.7810001357712578,0.7753926731302493,0.7697534220882294,0.7595388021450917,0.7554922149723896,0.7457949794541262,0.7251493157065172,0.6788341855956775,0.5376669816001205,0.2659944755848037,0.7313402613578162,0.868735606533844,0.868309305620799,0.8680832900077038,0.8674054774143912,0.8660379864073497,0.864720264576624,0.8623006365132394,0.8587051801915808,0.8547330969523559,0.8472189609124975,0.8327495811320135,0.8210612253892394,0.8077205531046933,0.8008371350352789,0.7877595773319613,0.7640199235539469,0.7110600083022246,0.5540529961342143,0.2661293090225582,0.787981058638764,0.8437739666326718,0.8448667103096416,0.8460304363654967,0.8477545159239795,0.8493157171490764,0.8517015387857971,0.8541821585068898,0.8569387635330535,0.8605004853502919,0.8648473570446902,0.8730268171426868,0.8843098265815843,0.8925460431460769,0.8995053829047822,0.9045394473908356,0.910261826997565,0.9189879188128767,0.934199687020597,0.9616690652771086,0.8788925086776684,0.7892919959949446,0.7887078412862354,0.7881372201299711,0.7865850376083204,0.7844947359599841,0.7816969029447912,0.7782082150035594,0.7736928719089091,0.7689194283445858,0.7611114650511301,0.7461890111977725,0.7263973853580916,0.7080264284534546,0.6931450354858979,0.6762787323703282,0.645922848394673,0.582232558474324,0.41805794653690465,0.13779045101633072,0.6913097953431689,40247.0,40190.0,40125.0,40022.0,39922.0,39756.0,39569.0,39341.0,39020.0,38581.0,37665.0,36301.0,35173.0,34095.0,33132.0,31699.0,28673.0,20607.0,5037.0,34692.36842105263,7310.0,7367.0,7432.0,7535.0,7635.0,7801.0,7988.0,8216.0,8537.0,8976.0,9892.0,11256.0,12384.0,13462.0,14425.0,15858.0,18884.0,26950.0,42520.0,12864.631578947368,1001.0,1058.0,1123.0,1226.0,1326.0,1492.0,1679.0,1907.0,2228.0,2667.0,3583.0,4947.0,6075.0,7153.0,8116.0,9549.0,12575.0,20641.0,36211.0,6555.631578947368,0.7632104632335933,0.863976092183964,0.7643459427634207,0.8158420421809618,0.9406274243599689,0.5542168674698795,0.3132530120481928,0.13253012048192772,0.6522364404955237,0.8738021507797984,2.3323809523809524,0.7643095150291267,33521.40840064562,38799,8758,2449,54,46,26,11,88.0,1050,0.7674342660886211,0.7165296381184684,0.8261249030256013,34076,13481,7172,41248,47557,90,83
